State,Education,TimeFrame,Data
Michigan,Bachelor's Degree,2001,0.16
Michigan,Associate's Degree,2001,0.08
Michigan,High school diploma or GED,2001,0.55
Michigan,Graduate degree,2000,0.09
Michigan,Not a high school graduate,2001,0.11
Michigan,Bachelor's Degree,2000,0.16
Michigan,Associate's Degree,2000,0.08
Michigan,High school diploma or GED,2000,0.56
Michigan,Not a high school graduate,2000,0.1
Massachusetts,Not a high school graduate,2018,0.08
Massachusetts,High school diploma or GED,2018,0.37
Massachusetts,Associate's Degree,2018,0.08
Massachusetts,Bachelor's Degree,2018,0.27
Massachusetts,Graduate degree,2018,0.21
Massachusetts,Graduate degree,2017,0.2
Massachusetts,Bachelor's Degree,2017,0.26
Massachusetts,Associate's Degree,2017,0.08
Massachusetts,High school diploma or GED,2017,0.38
Massachusetts,Not a high school graduate,2017,0.08
Massachusetts,Graduate degree,2016,0.19
Massachusetts,Bachelor's Degree,2016,0.26
Massachusetts,Associate's Degree,2016,0.08
Massachusetts,High school diploma or GED,2016,0.39
Massachusetts,Not a high school graduate,2016,0.08
Massachusetts,Graduate degree,2015,0.19
Massachusetts,Bachelor's Degree,2015,0.25
Massachusetts,Associate's Degree,2015,0.08
Massachusetts,High school diploma or GED,2015,0.4
Massachusetts,Not a high school graduate,2015,0.08
Massachusetts,Graduate degree,2014,0.19
Massachusetts,Bachelor's Degree,2014,0.26
Massachusetts,Associate's Degree,2014,0.08
Massachusetts,High school diploma or GED,2014,0.39
Massachusetts,Not a high school graduate,2014,0.08
Massachusetts,Graduate degree,2013,0.18
Massachusetts,Bachelor's Degree,2013,0.25
Massachusetts,Associate's Degree,2013,0.08
Massachusetts,High school diploma or GED,2013,0.4
Massachusetts,Not a high school graduate,2013,0.08
Massachusetts,Graduate degree,2012,0.18
Massachusetts,Bachelor's Degree,2012,0.25
Massachusetts,Associate's Degree,2012,0.08
Massachusetts,High school diploma or GED,2012,0.41
Massachusetts,Not a high school graduate,2012,0.08
Massachusetts,Graduate degree,2011,0.18
Massachusetts,Bachelor's Degree,2011,0.25
Massachusetts,Associate's Degree,2011,0.08
Massachusetts,High school diploma or GED,2011,0.41
Massachusetts,Not a high school graduate,2011,0.09
Massachusetts,Graduate degree,2010,0.18
Massachusetts,Bachelor's Degree,2010,0.25
Massachusetts,Associate's Degree,2010,0.08
Massachusetts,High school diploma or GED,2010,0.41
Massachusetts,Graduate degree,2009,0.17
Massachusetts,Not a high school graduate,2010,0.08
Massachusetts,Bachelor's Degree,2009,0.24
Massachusetts,Associate's Degree,2009,0.08
Massachusetts,High school diploma or GED,2009,0.41
Massachusetts,Not a high school graduate,2009,0.09
Massachusetts,Graduate degree,2008,0.17
Massachusetts,Bachelor's Degree,2008,0.24
Massachusetts,Associate's Degree,2008,0.08
Massachusetts,High school diploma or GED,2008,0.41
Massachusetts,Not a high school graduate,2008,0.09
Massachusetts,Graduate degree,2007,0.17
Massachusetts,Bachelor's Degree,2007,0.24
Massachusetts,Associate's Degree,2007,0.08
Massachusetts,High school diploma or GED,2007,0.42
Massachusetts,Not a high school graduate,2007,0.09
Massachusetts,Graduate degree,2006,0.17
Massachusetts,Bachelor's Degree,2006,0.24
Massachusetts,Associate's Degree,2006,0.08
Massachusetts,High school diploma or GED,2006,0.42
Massachusetts,Not a high school graduate,2006,0.09
Massachusetts,Graduate degree,2005,0.17
Massachusetts,Bachelor's Degree,2005,0.23
Massachusetts,Associate's Degree,2005,0.08
Massachusetts,Not a high school graduate,2005,0.09
Massachusetts,High school diploma or GED,2005,0.42
Massachusetts,Graduate degree,2004,0.17
Massachusetts,Bachelor's Degree,2004,0.24
Massachusetts,Associate's Degree,2004,0.08
Massachusetts,High school diploma or GED,2004,0.42
Massachusetts,Not a high school graduate,2004,0.09
Massachusetts,Graduate degree,2003,0.16
Massachusetts,Bachelor's Degree,2003,0.23
Massachusetts,Associate's Degree,2003,0.08
Massachusetts,High school diploma or GED,2003,0.43
Massachusetts,Not a high school graduate,2003,0.09
Massachusetts,Graduate degree,2002,0.16
Massachusetts,Bachelor's Degree,2002,0.23
Massachusetts,Associate's Degree,2002,0.08
Massachusetts,High school diploma or GED,2002,0.43
Massachusetts,Not a high school graduate,2002,0.1
Massachusetts,Graduate degree,2001,0.16
Massachusetts,Bachelor's Degree,2001,0.23
Massachusetts,Associate's Degree,2001,0.08
Massachusetts,High school diploma or GED,2001,0.43
Massachusetts,Graduate degree,2000,0.16
Massachusetts,Not a high school graduate,2001,0.1
Massachusetts,Bachelor's Degree,2000,0.23
Massachusetts,Associate's Degree,2000,0.08
Massachusetts,High school diploma or GED,2000,0.42
Massachusetts,Not a high school graduate,2000,0.1
Maryland,Graduate degree,2017,0.18
Maryland,Not a high school graduate,2018,0.08
Maryland,High school diploma or GED,2018,0.42
Maryland,Associate's Degree,2018,0.07
Maryland,Bachelor's Degree,2018,0.23
Maryland,Graduate degree,2018,0.19
Maryland,Bachelor's Degree,2017,0.23
Maryland,Associate's Degree,2017,0.07
Maryland,High school diploma or GED,2017,0.42
Maryland,Not a high school graduate,2017,0.09
Maryland,Graduate degree,2016,0.19
Maryland,Bachelor's Degree,2016,0.22
Maryland,Associate's Degree,2016,0.07
Maryland,High school diploma or GED,2016,0.44
Maryland,Graduate degree,2015,0.18
Maryland,Not a high school graduate,2016,0.09
Maryland,Bachelor's Degree,2015,0.23
Maryland,Associate's Degree,2015,0.07
Maryland,High school diploma or GED,2015,0.44
Maryland,Graduate degree,2014,0.18
Maryland,Not a high school graduate,2015,0.09
Maryland,Bachelor's Degree,2014,0.22
Maryland,Associate's Degree,2014,0.07
Maryland,High school diploma or GED,2014,0.44
Maryland,Graduate degree,2013,0.17
Maryland,Not a high school graduate,2014,0.09
Maryland,Bachelor's Degree,2013,0.22
Maryland,Associate's Degree,2013,0.07
Maryland,High school diploma or GED,2013,0.45
Maryland,Not a high school graduate,2013,0.09
Maryland,Graduate degree,2012,0.17
Maryland,Bachelor's Degree,2012,0.21
Maryland,Associate's Degree,2012,0.07
Maryland,High school diploma or GED,2012,0.45
Maryland,Graduate degree,2011,0.17
Maryland,Not a high school graduate,2012,0.09
Maryland,Bachelor's Degree,2011,0.22
Maryland,Associate's Degree,2011,0.07
Maryland,High school diploma or GED,2011,0.45
Maryland,Not a high school graduate,2011,0.09
Maryland,Graduate degree,2010,0.17
Maryland,Bachelor's Degree,2010,0.21
Maryland,Associate's Degree,2010,0.07
Maryland,High school diploma or GED,2010,0.45
Maryland,Not a high school graduate,2010,0.1
Maryland,Graduate degree,2009,0.16
Maryland,Bachelor's Degree,2009,0.21
Maryland,Associate's Degree,2009,0.07
Maryland,High school diploma or GED,2009,0.46
Maryland,Not a high school graduate,2009,0.1
Maryland,Bachelor's Degree,2008,0.21
Maryland,Graduate degree,2008,0.16
Maryland,Associate's Degree,2008,0.07
Maryland,High school diploma or GED,2008,0.46
Maryland,Graduate degree,2007,0.16
Maryland,Not a high school graduate,2008,0.1
Maryland,Bachelor's Degree,2007,0.21
Maryland,Associate's Degree,2007,0.07
Maryland,High school diploma or GED,2007,0.46
Maryland,Not a high school graduate,2007,0.1
Maryland,Graduate degree,2006,0.16
Maryland,Bachelor's Degree,2006,0.21
Maryland,Associate's Degree,2006,0.07
Maryland,High school diploma or GED,2006,0.46
Maryland,Not a high school graduate,2006,0.1
Maryland,Graduate degree,2005,0.16
Maryland,Bachelor's Degree,2005,0.21
Maryland,High school diploma or GED,2005,0.46
Maryland,Associate's Degree,2005,0.07
Maryland,Not a high school graduate,2005,0.1
Maryland,Graduate degree,2004,0.16
Maryland,Bachelor's Degree,2004,0.21
Maryland,Associate's Degree,2004,0.07
Maryland,High school diploma or GED,2004,0.46
Maryland,Not a high school graduate,2004,0.1
Maryland,Graduate degree,2003,0.16
Maryland,Bachelor's Degree,2003,0.21
Maryland,Associate's Degree,2003,0.07
Maryland,High school diploma or GED,2003,0.46
Maryland,Graduate degree,2002,0.15
Maryland,Not a high school graduate,2003,0.1
Maryland,Bachelor's Degree,2002,0.2
Maryland,Associate's Degree,2002,0.06
Maryland,High school diploma or GED,2002,0.47
Maryland,Not a high school graduate,2002,0.12
Maryland,Graduate degree,2001,0.15
Maryland,Bachelor's Degree,2001,0.21
Maryland,Associate's Degree,2001,0.06
Maryland,High school diploma or GED,2001,0.47
Maryland,Not a high school graduate,2001,0.11
Maryland,Graduate degree,2000,0.14
Maryland,Bachelor's Degree,2000,0.19
Maryland,Associate's Degree,2000,0.06
Maryland,High school diploma or GED,2000,0.48
Maine,Not a high school graduate,2018,0.06
Maine,High school diploma or GED,2018,0.52
Maine,Associate's Degree,2018,0.11
Maine,Bachelor's Degree,2018,0.22
Maine,Graduate degree,2018,0.1
Maryland,Not a high school graduate,2000,0.12
Maine,Graduate degree,2017,0.11
Maine,Bachelor's Degree,2017,0.21
Maine,Associate's Degree,2017,0.12
Maine,High school diploma or GED,2017,0.5
Maine,Not a high school graduate,2017,0.06
Maine,Graduate degree,2016,0.11
Maine,Bachelor's Degree,2016,0.2
Maine,Associate's Degree,2016,0.11
Maine,High school diploma or GED,2016,0.52
Maine,Not a high school graduate,2016,0.06
Maine,Graduate degree,2015,0.1
Maine,Bachelor's Degree,2015,0.2
Maine,Associate's Degree,2015,0.11
Maine,High school diploma or GED,2015,0.52
Maine,Not a high school graduate,2015,0.07
Maine,Graduate degree,2014,0.1
Maine,Bachelor's Degree,2014,0.21
Maine,Associate's Degree,2014,0.11
Maine,High school diploma or GED,2014,0.53
Maine,Not a high school graduate,2014,0.06
Maine,Graduate degree,2013,0.1
Maine,Bachelor's Degree,2013,0.19
Maine,Associate's Degree,2013,0.11
Maine,High school diploma or GED,2013,0.54
Maine,Not a high school graduate,2013,0.06
Maine,Graduate degree,2012,0.09
Maine,Bachelor's Degree,2012,0.19
Maine,Associate's Degree,2012,0.1
Maine,High school diploma or GED,2012,0.55
Maine,Not a high school graduate,2012,0.06
Maine,Graduate degree,2011,0.11
Maine,Bachelor's Degree,2011,0.19
Maine,Associate's Degree,2011,0.1
Maine,High school diploma or GED,2011,0.54
Maine,Not a high school graduate,2011,0.06
Maine,Graduate degree,2010,0.09
Maine,Bachelor's Degree,2010,0.19
Maine,Associate's Degree,2010,0.1
Maine,High school diploma or GED,2010,0.55
Maine,Not a high school graduate,2010,0.07
Maine,Graduate degree,2009,0.09
Maine,Bachelor's Degree,2009,0.19
Maine,Associate's Degree,2009,0.1
Maine,High school diploma or GED,2009,0.55
Maine,Not a high school graduate,2009,0.07
Maine,Graduate degree,2008,0.09
Maine,Bachelor's Degree,2008,0.18
Maine,Associate's Degree,2008,0.1
Maine,High school diploma or GED,2008,0.56
Maine,Not a high school graduate,2008,0.07
Maine,Graduate degree,2007,0.1
Maine,Bachelor's Degree,2007,0.19
Maine,Associate's Degree,2007,0.1
Maine,High school diploma or GED,2007,0.54
Maine,Not a high school graduate,2007,0.07
Maine,Graduate degree,2006,0.09
Maine,Bachelor's Degree,2006,0.18
Maine,Associate's Degree,2006,0.1
Maine,High school diploma or GED,2006,0.55
Maine,Not a high school graduate,2006,0.08
Maine,Graduate degree,2005,0.09
Maine,Bachelor's Degree,2005,0.18
Maine,Associate's Degree,2005,0.1
Maine,High school diploma or GED,2005,0.55
Maine,Not a high school graduate,2005,0.08
Maine,Graduate degree,2004,0.08
Maine,Bachelor's Degree,2004,0.19
Maine,Associate's Degree,2004,0.09
Maine,High school diploma or GED,2004,0.55
Maine,Not a high school graduate,2004,0.08
Maine,Graduate degree,2003,0.09
Maine,Bachelor's Degree,2003,0.19
Maine,Associate's Degree,2003,0.09
Maine,High school diploma or GED,2003,0.55
Maine,Not a high school graduate,2003,0.09
Maine,Graduate degree,2002,0.08
Maine,Bachelor's Degree,2002,0.18
Maine,Associate's Degree,2002,0.09
Maine,High school diploma or GED,2002,0.56
Maine,Not a high school graduate,2002,0.09
Maine,Graduate degree,2001,0.08
Maine,Bachelor's Degree,2001,0.16
Maine,Associate's Degree,2001,0.09
Maine,High school diploma or GED,2001,0.56
Maine,Not a high school graduate,2001,0.11
Maine,Graduate degree,2000,0.08
Maine,Bachelor's Degree,2000,0.16
Maine,Associate's Degree,2000,0.1
Maine,High school diploma or GED,2000,0.55
Maine,Not a high school graduate,2000,0.11
Louisiana,Graduate degree,2017,0.08
Louisiana,Bachelor's Degree,2017,0.16
Louisiana,Not a high school graduate,2018,0.13
Louisiana,High school diploma or GED,2018,0.55
Louisiana,Associate's Degree,2018,0.07
Louisiana,Bachelor's Degree,2018,0.17
Louisiana,Graduate degree,2018,0.08
Louisiana,Associate's Degree,2017,0.07
Louisiana,High school diploma or GED,2017,0.55
Louisiana,Not a high school graduate,2017,0.14
Louisiana,Graduate degree,2016,0.08
Louisiana,Bachelor's Degree,2016,0.16
Louisiana,Associate's Degree,2016,0.07
Louisiana,High school diploma or GED,2016,0.55
Louisiana,Graduate degree,2015,0.08
Louisiana,Not a high school graduate,2016,0.14
Louisiana,Bachelor's Degree,2015,0.16
Louisiana,Associate's Degree,2015,0.07
Louisiana,High school diploma or GED,2015,0.55
Louisiana,Not a high school graduate,2015,0.14
Louisiana,Graduate degree,2014,0.07
Louisiana,Bachelor's Degree,2014,0.16
Louisiana,Associate's Degree,2014,0.06
Louisiana,High school diploma or GED,2014,0.56
Louisiana,Not a high school graduate,2014,0.15
Louisiana,Graduate degree,2013,0.07
Louisiana,Bachelor's Degree,2013,0.16
Louisiana,Associate's Degree,2013,0.06
Louisiana,High school diploma or GED,2013,0.55
Louisiana,Not a high school graduate,2013,0.15
Louisiana,Graduate degree,2012,0.08
Louisiana,Bachelor's Degree,2012,0.15
Louisiana,Associate's Degree,2012,0.06
Louisiana,High school diploma or GED,2012,0.56
Louisiana,Not a high school graduate,2012,0.15
Louisiana,Graduate degree,2011,0.07
Louisiana,Bachelor's Degree,2011,0.15
Louisiana,Associate's Degree,2011,0.06
Louisiana,High school diploma or GED,2011,0.57
Louisiana,Graduate degree,2010,0.07
Louisiana,Not a high school graduate,2011,0.15
Louisiana,Bachelor's Degree,2010,0.16
Louisiana,Associate's Degree,2010,0.06
Louisiana,High school diploma or GED,2010,0.56
Louisiana,Not a high school graduate,2010,0.16
Louisiana,Graduate degree,2009,0.07
Louisiana,Bachelor's Degree,2009,0.16
Louisiana,Associate's Degree,2009,0.05
Louisiana,High school diploma or GED,2009,0.57
Louisiana,Graduate degree,2008,0.06
Louisiana,Not a high school graduate,2009,0.15
Louisiana,Bachelor's Degree,2008,0.15
Louisiana,Associate's Degree,2008,0.05
Louisiana,High school diploma or GED,2008,0.57
Louisiana,Not a high school graduate,2008,0.16
Louisiana,Graduate degree,2007,0.07
Louisiana,Bachelor's Degree,2007,0.15
Louisiana,Associate's Degree,2007,0.05
Louisiana,High school diploma or GED,2007,0.56
Louisiana,Not a high school graduate,2007,0.17
Louisiana,Graduate degree,2006,0.07
Louisiana,Bachelor's Degree,2006,0.15
Louisiana,Associate's Degree,2006,0.05
Louisiana,High school diploma or GED,2006,0.56
Louisiana,Not a high school graduate,2006,0.17
Louisiana,Graduate degree,2005,0.07
Louisiana,Bachelor's Degree,2005,0.14
Louisiana,Associate's Degree,2005,0.05
Louisiana,High school diploma or GED,2005,0.57
Louisiana,Not a high school graduate,2005,0.16
Louisiana,Graduate degree,2004,0.07
Louisiana,Bachelor's Degree,2004,0.16
Louisiana,Associate's Degree,2004,0.05
Louisiana,High school diploma or GED,2004,0.56
Louisiana,Graduate degree,2003,0.07
Louisiana,Not a high school graduate,2004,0.17
Louisiana,Bachelor's Degree,2003,0.16
Louisiana,Associate's Degree,2003,0.05
Louisiana,High school diploma or GED,2003,0.55
Louisiana,Not a high school graduate,2003,0.18
Louisiana,Graduate degree,2002,0.07
Louisiana,Bachelor's Degree,2002,0.15
Louisiana,Associate's Degree,2002,0.04
Louisiana,High school diploma or GED,2002,0.56
Louisiana,Not a high school graduate,2002,0.18
Louisiana,Bachelor's Degree,2001,0.14
Louisiana,Graduate degree,2001,0.07
Louisiana,Associate's Degree,2001,0.04
Louisiana,High school diploma or GED,2001,0.57
Louisiana,Not a high school graduate,2001,0.18
Louisiana,Graduate degree,2000,0.07
Louisiana,Bachelor's Degree,2000,0.14
Louisiana,Associate's Degree,2000,0.03
Louisiana,High school diploma or GED,2000,0.57
Kentucky,Graduate degree,2017,0.1
Kentucky,Bachelor's Degree,2017,0.15
Kentucky,Not a high school graduate,2018,0.11
Kentucky,High school diploma or GED,2018,0.53
Kentucky,Associate's Degree,2018,0.1
Kentucky,Bachelor's Degree,2018,0.16
Kentucky,Graduate degree,2018,0.1
Louisiana,Not a high school graduate,2000,0.19
Kentucky,Associate's Degree,2017,0.09
Kentucky,High school diploma or GED,2017,0.54
Kentucky,Not a high school graduate,2017,0.11
Kentucky,Graduate degree,2016,0.1
Kentucky,Bachelor's Degree,2016,0.15
Kentucky,Associate's Degree,2016,0.1
Kentucky,High school diploma or GED,2016,0.53
Kentucky,Not a high school graduate,2016,0.12
Kentucky,Graduate degree,2015,0.1
Kentucky,Bachelor's Degree,2015,0.15
Kentucky,Associate's Degree,2015,0.09
Kentucky,High school diploma or GED,2015,0.54
Kentucky,Graduate degree,2014,0.09
Kentucky,Not a high school graduate,2015,0.12
Kentucky,Bachelor's Degree,2014,0.14
Kentucky,Associate's Degree,2014,0.09
Kentucky,High school diploma or GED,2014,0.55
Kentucky,Not a high school graduate,2014,0.13
Kentucky,Graduate degree,2013,0.09
Kentucky,Bachelor's Degree,2013,0.15
Kentucky,Associate's Degree,2013,0.09
Kentucky,High school diploma or GED,2013,0.54
Kentucky,Not a high school graduate,2013,0.13
Kentucky,Graduate degree,2012,0.09
Kentucky,Bachelor's Degree,2012,0.14
Kentucky,Associate's Degree,2012,0.08
Kentucky,High school diploma or GED,2012,0.56
Kentucky,Not a high school graduate,2012,0.13
Kentucky,Graduate degree,2011,0.09
Kentucky,Bachelor's Degree,2011,0.14
Kentucky,Associate's Degree,2011,0.08
Kentucky,High school diploma or GED,2011,0.56
Kentucky,Graduate degree,2010,0.08
Kentucky,Not a high school graduate,2011,0.13
Kentucky,Bachelor's Degree,2010,0.14
Kentucky,Associate's Degree,2010,0.08
Kentucky,High school diploma or GED,2010,0.56
Kentucky,Graduate degree,2009,0.09
Kentucky,Not a high school graduate,2010,0.14
Kentucky,Bachelor's Degree,2009,0.14
Kentucky,Associate's Degree,2009,0.08
Kentucky,High school diploma or GED,2009,0.55
Kentucky,Not a high school graduate,2009,0.14
Kentucky,Graduate degree,2008,0.08
Kentucky,Bachelor's Degree,2008,0.13
Kentucky,Associate's Degree,2008,0.08
Kentucky,High school diploma or GED,2008,0.56
Kentucky,Not a high school graduate,2008,0.15
Kentucky,Graduate degree,2007,0.09
Kentucky,Bachelor's Degree,2007,0.13
Kentucky,Associate's Degree,2007,0.07
Kentucky,High school diploma or GED,2007,0.56
Kentucky,Not a high school graduate,2007,0.15
Kentucky,Graduate degree,2006,0.09
Kentucky,Bachelor's Degree,2006,0.13
Kentucky,Associate's Degree,2006,0.07
Kentucky,High school diploma or GED,2006,0.55
Kentucky,Not a high school graduate,2006,0.16
Kentucky,Graduate degree,2005,0.08
Kentucky,Bachelor's Degree,2005,0.13
Kentucky,Associate's Degree,2005,0.07
Kentucky,High school diploma or GED,2005,0.55
Kentucky,Graduate degree,2004,0.08
Kentucky,Not a high school graduate,2005,0.16
Kentucky,Bachelor's Degree,2004,0.12
Kentucky,Associate's Degree,2004,0.06
Kentucky,High school diploma or GED,2004,0.55
Kentucky,Not a high school graduate,2004,0.18
Kentucky,Graduate degree,2003,0.08
Kentucky,Bachelor's Degree,2003,0.12
Kentucky,Associate's Degree,2003,0.07
Kentucky,High school diploma or GED,2003,0.57
Kentucky,Graduate degree,2002,0.08
Kentucky,Not a high school graduate,2003,0.16
Kentucky,Bachelor's Degree,2002,0.12
Kentucky,Associate's Degree,2002,0.06
Kentucky,High school diploma or GED,2002,0.55
Kentucky,Not a high school graduate,2002,0.19
Kentucky,Graduate degree,2001,0.08
Kentucky,Bachelor's Degree,2001,0.12
Kentucky,Associate's Degree,2001,0.06
Kentucky,High school diploma or GED,2001,0.56
Kentucky,Not a high school graduate,2001,0.19
Kentucky,Graduate degree,2000,0.07
Kentucky,High school diploma or GED,2000,0.56
Kentucky,Associate's Degree,2000,0.05
Kentucky,Bachelor's Degree,2000,0.11
Kansas,Graduate degree,2017,0.13
Kansas,Bachelor's Degree,2017,0.23
Kansas,Not a high school graduate,2018,0.09
Kansas,High school diploma or GED,2018,0.46
Kansas,Associate's Degree,2018,0.1
Kansas,Bachelor's Degree,2018,0.23
Kansas,Graduate degree,2018,0.13
Kentucky,Not a high school graduate,2000,0.2
Kansas,Associate's Degree,2017,0.1
Kansas,High school diploma or GED,2017,0.46
Kansas,Not a high school graduate,2017,0.09
Kansas,Graduate degree,2016,0.12
Kansas,Bachelor's Degree,2016,0.22
Kansas,Associate's Degree,2016,0.09
Kansas,High school diploma or GED,2016,0.47
Kansas,Not a high school graduate,2016,0.09
Kansas,Graduate degree,2015,0.12
Kansas,Bachelor's Degree,2015,0.22
Kansas,Associate's Degree,2015,0.09
Kansas,High school diploma or GED,2015,0.48
Kansas,Graduate degree,2014,0.11
Kansas,Not a high school graduate,2015,0.09
Kansas,Bachelor's Degree,2014,0.22
Kansas,Associate's Degree,2014,0.09
Kansas,High school diploma or GED,2014,0.49
Kansas,Graduate degree,2013,0.11
Kansas,Not a high school graduate,2014,0.09
Kansas,Bachelor's Degree,2013,0.22
Kansas,Associate's Degree,2013,0.09
Kansas,High school diploma or GED,2013,0.49
Kansas,Not a high school graduate,2013,0.09
Kansas,Graduate degree,2012,0.11
Kansas,Bachelor's Degree,2012,0.21
Kansas,Associate's Degree,2012,0.09
Kansas,High school diploma or GED,2012,0.5
Kansas,Graduate degree,2011,0.11
Kansas,Not a high school graduate,2012,0.09
Kansas,Bachelor's Degree,2011,0.22
Kansas,Associate's Degree,2011,0.08
Kansas,High school diploma or GED,2011,0.5
Kansas,Not a high school graduate,2011,0.09
Kansas,Graduate degree,2010,0.11
Kansas,Bachelor's Degree,2010,0.21
Kansas,Associate's Degree,2010,0.08
Kansas,High school diploma or GED,2010,0.5
Kansas,Not a high school graduate,2010,0.1
Kansas,Graduate degree,2009,0.11
Kansas,Bachelor's Degree,2009,0.21
Kansas,Associate's Degree,2009,0.08
Kansas,High school diploma or GED,2009,0.51
Kansas,Bachelor's Degree,2008,0.22
Kansas,Graduate degree,2008,0.1
Kansas,Not a high school graduate,2009,0.09
Kansas,High school diploma or GED,2008,0.51
Kansas,Associate's Degree,2008,0.09
Kansas,Not a high school graduate,2008,0.09
Kansas,Graduate degree,2007,0.1
Kansas,Bachelor's Degree,2007,0.21
Kansas,Associate's Degree,2007,0.09
Kansas,High school diploma or GED,2007,0.51
Kansas,Not a high school graduate,2007,0.09
Kansas,Graduate degree,2006,0.1
Kansas,Bachelor's Degree,2006,0.21
Kansas,Associate's Degree,2006,0.08
Kansas,High school diploma or GED,2006,0.52
Kansas,Not a high school graduate,2006,0.1
Kansas,Graduate degree,2005,0.1
Kansas,Bachelor's Degree,2005,0.2
Kansas,Associate's Degree,2005,0.08
Kansas,High school diploma or GED,2005,0.52
Kansas,Graduate degree,2004,0.1
Kansas,Not a high school graduate,2005,0.09
Kansas,Bachelor's Degree,2004,0.21
Kansas,High school diploma or GED,2004,0.53
Kansas,Associate's Degree,2004,0.09
Kansas,Not a high school graduate,2004,0.08
Kansas,Graduate degree,2003,0.11
Kansas,Bachelor's Degree,2003,0.21
Kansas,Associate's Degree,2003,0.08
Kansas,High school diploma or GED,2003,0.52
Kansas,Not a high school graduate,2003,0.09
Kansas,Graduate degree,2002,0.1
Kansas,Bachelor's Degree,2002,0.2
Kansas,Associate's Degree,2002,0.07
Kansas,High school diploma or GED,2002,0.54
Kansas,Not a high school graduate,2002,0.09
Kansas,Graduate degree,2001,0.1
Kansas,Bachelor's Degree,2001,0.2
Kansas,Associate's Degree,2001,0.08
Kansas,High school diploma or GED,2001,0.52
Kansas,Graduate degree,2000,0.1
Kansas,Not a high school graduate,2001,0.1
Kansas,Bachelor's Degree,2000,0.2
Kansas,Associate's Degree,2000,0.07
Kansas,High school diploma or GED,2000,0.53
Kansas,Not a high school graduate,2000,0.1
Iowa,Graduate degree,2017,0.1
Iowa,Bachelor's Degree,2017,0.21
Iowa,Associate's Degree,2017,0.13
Iowa,Not a high school graduate,2018,0.07
Iowa,High school diploma or GED,2018,0.48
Iowa,Associate's Degree,2018,0.13
Iowa,Bachelor's Degree,2018,0.22
Iowa,Graduate degree,2018,0.1
Iowa,High school diploma or GED,2017,0.49
Iowa,Graduate degree,2016,0.1
Iowa,Not a high school graduate,2017,0.07
Iowa,Bachelor's Degree,2016,0.21
Iowa,Associate's Degree,2016,0.13
Iowa,High school diploma or GED,2016,0.49
Iowa,Not a high school graduate,2016,0.07
Iowa,Graduate degree,2015,0.09
Iowa,Bachelor's Degree,2015,0.2
Iowa,Associate's Degree,2015,0.13
Iowa,High school diploma or GED,2015,0.5
Iowa,Not a high school graduate,2015,0.07
Iowa,Graduate degree,2014,0.09
Iowa,Bachelor's Degree,2014,0.21
Iowa,Associate's Degree,2014,0.13
Iowa,High school diploma or GED,2014,0.5
Iowa,Not a high school graduate,2014,0.07
Iowa,Graduate degree,2013,0.09
Iowa,Bachelor's Degree,2013,0.2
Iowa,Associate's Degree,2013,0.13
Iowa,High school diploma or GED,2013,0.51
Iowa,Not a high school graduate,2013,0.07
Iowa,Bachelor's Degree,2012,0.2
Iowa,Graduate degree,2012,0.09
Iowa,Associate's Degree,2012,0.13
Iowa,High school diploma or GED,2012,0.51
Iowa,Not a high school graduate,2012,0.07
Iowa,Graduate degree,2011,0.09
Iowa,Bachelor's Degree,2011,0.2
Iowa,Associate's Degree,2011,0.12
Iowa,High school diploma or GED,2011,0.52
Iowa,Not a high school graduate,2011,0.07
Iowa,Graduate degree,2010,0.08
Iowa,Bachelor's Degree,2010,0.19
Iowa,Associate's Degree,2010,0.12
Iowa,High school diploma or GED,2010,0.53
Iowa,Not a high school graduate,2010,0.07
Iowa,Graduate degree,2009,0.08
Iowa,Bachelor's Degree,2009,0.2
Iowa,Associate's Degree,2009,0.12
Iowa,High school diploma or GED,2009,0.53
Iowa,Not a high school graduate,2009,0.07
Iowa,Graduate degree,2008,0.08
Iowa,Bachelor's Degree,2008,0.19
Iowa,Associate's Degree,2008,0.12
Iowa,High school diploma or GED,2008,0.54
Iowa,Graduate degree,2007,0.08
Iowa,Not a high school graduate,2008,0.07
Iowa,Bachelor's Degree,2007,0.19
Iowa,Associate's Degree,2007,0.11
Iowa,High school diploma or GED,2007,0.54
Iowa,Not a high school graduate,2007,0.08
Iowa,Graduate degree,2006,0.08
Iowa,Associate's Degree,2006,0.11
Iowa,Bachelor's Degree,2006,0.19
Iowa,High school diploma or GED,2006,0.54
Iowa,Not a high school graduate,2006,0.08
Iowa,Graduate degree,2005,0.08
Iowa,Bachelor's Degree,2005,0.19
Iowa,Associate's Degree,2005,0.11
Iowa,High school diploma or GED,2005,0.55
Iowa,Graduate degree,2004,0.08
Iowa,Not a high school graduate,2005,0.08
Iowa,Bachelor's Degree,2004,0.19
Iowa,Associate's Degree,2004,0.1
Iowa,High school diploma or GED,2004,0.56
Iowa,Not a high school graduate,2004,0.07
Iowa,Graduate degree,2003,0.07
Iowa,Bachelor's Degree,2003,0.18
Iowa,Associate's Degree,2003,0.1
Iowa,High school diploma or GED,2003,0.57
Iowa,Not a high school graduate,2003,0.08
Iowa,Graduate degree,2002,0.07
Iowa,Bachelor's Degree,2002,0.18
Iowa,Associate's Degree,2002,0.1
Iowa,High school diploma or GED,2002,0.57
Iowa,Graduate degree,2001,0.08
Iowa,Not a high school graduate,2002,0.08
